Oxysoft export of,C:\Documents and Settings\fsepulv\Desktop\TFMP01,,,,,,,,,,,,,,,,,,,,,,,,
170,69.4227142,52.8065262,16.616188,40.0994987,75.0304413,-34.9309425,52.5919037,53.3224678,-0.7305619,67.966095,49.0637589,18.9023342,49.5720596,54.2472076,-4.675148,70.4516983,49.6865654,20.7651367,73.766861,52.2996864,21.4671726,71.4638748,51.8139954,19.6498795,
171,70.6749649,51.8056679,18.8692951,40.0994987,75.0304413,-34.9309425,52.0351143,54.0566444,-2.0215318,67.6682434,48.8371391,18.8311081,50.8215256,53.8388214,-3.0172961,70.69207,49.0663147,21.6257534,74.7681961,51.5290947,23.2391052,71.1551819,52.2782593,18.8769245,
172,71.2230072,51.9110641,19.311945,40.2093163,74.9861832,-34.7768707,53.1583176,53.4000702,-0.241751,68.2783356,48.5912666,19.6870651,51.3460197,52.872963,-1.5269431,69.8944473,49.5169067,20.3775368,74.1058578,51.4357719,22.6700821,72.4351501,51.592495,20.8426571,
173,70.5280228,52.0280151,18.5000095,40.0994987,75.0304413,-34.9309425,53.1467628,53.2008133,-0.0540506,68.1742554,48.748764,19.4254875,50.9640923,53.9784851,-3.0143948,70.6912613,48.5636482,22.1276131,74.2675323,51.9143906,22.3531399,71.8054199,52.5395927,19.2658272,
174,70.5280228,52.0280151,18.5000095,40.8438072,74.730484,-33.886673,52.4987793,53.8697853,-1.3710043,68.1688614,48.5266304,19.6422291,50.9200249,53.5136452,-2.5936213,69.4607086,49.1887169,20.2719917,74.434227,51.6636887,22.7705345,70.9519272,52.8835564,18.0683708,
175,71.8046341,51.0309372,20.7736988,41.0512352,74.6468887,-33.5956497,52.3215332,54.0431747,-1.7216418,68.3816833,48.6651688,19.7165127,51.6617355,52.9292488,-1.2675159,69.5363617,50.0554543,19.4809093,74.4274597,51.3061638,23.1212978,71.9963074,51.9392815,20.0570259,
176,70.3556137,52.6004906,17.7551193,40.624176,74.8189926,-34.1948204,52.6021729,53.9300728,-1.3279015,68.1742554,48.748764,19.4254875,51.2236977,53.7787018,-2.5550051,69.0158005,49.6127167,19.4030838,74.2619476,52.2904854,21.9714584,72.7320175,51.4728546,21.2591629,
177,70.6749649,51.8056679,18.8692951,41.0512352,74.6468887,-33.5956497,52.8828125,53.8169746,-0.9341611,67.8627396,48.9898567,18.8728848,51.7991943,53.7438927,-1.9446983,70.4628296,48.9072037,21.5556259,74.1008377,52.1650925,21.9357433,73.1714096,51.4657097,21.705698,
178,71.3831787,51.3571205,20.0260601,40.2093163,74.9861832,-34.7768707,52.6021729,53.9300728,-1.3279015,68.1735229,48.9801636,19.1933594,49.1711731,55.1088753,-5.9377012,70.5743484,48.9846077,21.5897427,74.0991135,51.091835,23.0072803,72.5293274,52.4313736,20.0979519,
179,71.1035309,51.1571503,19.9463768,40.360527,75.3398743,-34.9793472,53.629055,52.9044876,0.7245654,68.6924591,48.6554756,20.0369873,51.0446548,54.0479736,-3.003319,70.3397446,49.3374481,21.0022964,74.5959167,52.1558914,22.4400272,74.2467422,50.5293503,23.7173939,
180,70.0433731,53.0729828,16.9703884,40.5265617,74.8583298,-34.3317719,53.5661087,53.5415993,0.024511,68.4857635,48.5076714,19.9780903,50.4073143,54.1077118,-3.700398,69.6536636,49.8790321,19.7746315,74.7687912,51.8959045,22.8728828,72.8565369,51.9392548,20.917284,
181,70.9556046,51.6925697,19.2630348,40.9536209,74.6862259,-33.7326012,53.0780411,53.7382965,-0.6602548,68.1735229,48.9801636,19.1933594,50.6802483,54.5007057,-3.8204598,71.1489334,48.3792038,22.7697277,73.6237335,51.8068008,21.8169308,71.8419647,52.1714134,19.6705494,
182,69.4942932,53.2942657,16.2000275,40.624176,74.8189926,-34.1948204,53.2729263,53.7685089,-0.4955856,68.2776031,48.8226662,19.454937,50.7972679,54.1476746,-3.3504078,69.8940277,49.2587814,20.6352482,72.9204788,53.218544,19.7019348,72.5596771,52.0588951,20.5007782,
183,70.6362534,52.4873924,18.1488609,40.0432816,75.4677277,-35.4244461,53.462719,53.4813118,-0.018592,68.9120941,48.5669632,20.3451309,50.3013992,53.6677971,-3.3663969,71.1555176,48.6280441,22.5274754,74.2675323,51.9143906,22.3531399,72.8863602,51.2407227,21.6456413,
184,70.3556137,52.6004906,17.7551193,40.624176,74.8189926,-34.1948204,53.7497826,53.2636642,0.4861177,67.9736328,48.6053085,19.3683243,50.5121384,53.8683472,-3.3562105,69.7825089,49.1813774,20.6011314,75.1021729,51.3945007,23.707674,71.9963074,51.9392815,20.0570259,
185,70.6749649,51.8056679,18.8692951,41.0512352,74.6468887,-33.5956497,53.8416176,53.1246948,0.716921,68.1742554,48.748764,19.4254875,50.8654633,54.2221489,-3.3566868,69.1091919,49.9625168,19.1466732,74.5959167,52.1558914,22.4400272,71.1551819,52.2782593,18.8769245,
186,69.6911545,52.6983452,16.9928093,40.624176,74.8189926,-34.1948204,52.8718987,53.4135399,-0.5416411,67.6682434,48.8371391,18.8311081,52.1625557,52.6390533,-0.4764966,70.1170959,49.4271774,20.6899166,72.9811096,52.432827,20.5482769,73.4800949,51.0014458,22.478653,
187,70.5280228,52.0280151,18.5000095,40.7339897,74.7747345,-34.0407486,53.1525421,53.3004417,-0.1479008,68.6931915,48.4240761,20.2691154,50.437767,53.8031578,-3.3653908,69.1091919,49.9625168,19.1466732,74.2669449,51.5475807,22.7193604,73.628273,50.7785988,22.8496723,
188,70.6617279,52.1372643,18.5244637,41.2050247,74.183876,-32.9788475,52.6824493,53.5918465,-0.9093977,68.5837173,48.3594398,20.2242813,50.5985718,53.7383537,-3.1397831,69.6536636,49.8790321,19.7746315,74.4274597,51.3061638,23.1212978,72.5776749,51.7049866,20.8726845,
189,70.7893143,52.2557793,18.5335331,41.5222702,74.0560226,-32.5337486,53.4396057,53.0827942,0.3568089,67.031517,49.8006477,17.2308712,50.6607246,53.9036255,-3.2429037,71.5272141,48.8588905,22.6683216,74.7614365,51.1715698,23.5898666,71.8661575,51.821804,20.0443516,
190,70.0749741,52.7135925,17.3613796,41.2050247,74.183876,-32.9788475,54.3418884,52.9230843,1.418806,68.0694427,49.137661,18.9317818,50.702961,53.2272797,-2.5243204,70.5743484,48.9846077,21.5897427,73.3144913,51.9314232,21.38307,72.15065,51.7071495,20.4435043,
191,70.9423676,52.0241661,18.9182053,40.9536209,74.6862259,-33.7326012,53.3593254,53.4210205,-0.0616949,67.9592361,49.3044205,18.6548176,51.9094276,53.0197487,-1.1103199,70.4570465,49.1610298,21.2960186,74.9219589,50.9301529,23.9918041,72.2808075,51.8246269,20.4561787,
192,70.2280273,52.4819794,17.7460518,40.7339897,74.7747345,-34.0407486,53.2559319,53.3607292,-0.1047979,67.3491516,49.5502892,17.7988605,50.7470055,53.6785355,-2.9315298,71.9840775,48.1717796,23.8122959,74.9354782,51.6452026,23.2902794,73.0170593,51.6978378,21.3192215,
193,70.0749741,52.7135925,17.3613796,40.4167442,74.9025879,-34.4858437,53.7324448,52.9647789,0.7676683,67.6416092,49.5547791,18.0868282,51.2295647,53.5792198,-2.3496532,69.5363617,50.0554543,19.4809093,75.6152115,51.0042191,24.6109943,71.6814423,52.4128304,19.2686119,
194,69.9219131,52.9452057,16.9767075,40.8438072,74.730484,-33.886673,53.4453812,53.1824226,0.2629586,67.8627396,48.9898567,18.8728848,50.3462715,54.6352997,-4.2890296,70.1290512,49.1640663,20.964983,74.1008377,52.1650925,21.9357433,72.5895004,51.360363,21.2291336,
195,70.3556137,52.6004906,17.7551193,40.5265617,74.8583298,-34.3317719,53.7266693,52.8651505,0.8615185,67.8627396,48.9898567,18.8728848,50.5863533,53.8384361,-3.252084,69.7767258,49.4352036,20.341526,74.1058578,51.4357719,22.6700821,70.6185379,53.3849602,17.2335796,
196,71.362793,52.024662,19.3381329,41.0512352,74.6468887,-33.5956497,52.7694511,53.0537949,-0.2843421,68.3762894,48.4430351,19.9332542,51.2416306,53.384037,-2.142406,69.5540771,49.5249329,20.0291462,74.2669449,51.5475807,22.7193604,72.5895004,51.360363,21.2291336,
197,71.8097229,51.3483505,20.4613743,40.3069305,74.946846,-34.6399155,52.6940079,53.7911072,-1.0970981,68.5891113,48.5815735,20.0075378,51.0687637,53.6440239,-2.5752609,71.1489334,48.3792038,22.7697277,75.6152115,51.0042191,24.6109943,73.1657791,51.8146324,21.3511448,
198,69.6911545,52.6983452,16.9928093,39.6968422,75.1927185,-35.4958725,53.3477669,53.2217636,0.1260055,67.966095,49.0637589,18.9023342,49.9057274,53.9224129,-4.016685,71.6189728,48.1897736,23.4291954,74.4348145,52.0304985,22.404314,72.5776749,51.7049866,20.8726845,
199,69.9595947,52.5901604,17.3694305,39.0013428,75.4730072,-36.4716644,52.8670654,53.0144577,-0.1473889,67.8756714,48.75354,19.1221333,50.2769661,53.8679619,-3.5909984,70.692482,49.32444,21.368042,74.420723,50.9622269,23.4584961,72.23246,52.5510139,19.6814442,
200,69.8442154,52.466732,17.3774815,39.9042702,75.1091232,-35.2048492,52.7800636,53.5525093,-0.7724445,68.077713,48.4478111,19.6299,49.7766228,54.4570427,-4.6804209,69.6536636,49.8790321,19.7746315,73.4750137,51.6900063,21.7850056,72.8863602,51.2407227,21.6456413,
201,70.80867,51.914917,18.8937492,39.7944565,75.1533737,-35.3589211,53.1525421,53.3004417,-0.1479008,68.4857635,48.5076714,19.9780903,49.7022552,54.3918533,-4.6896009,70.0117493,49.3404884,20.6712589,74.6015091,51.7797966,22.8217087,72.3991547,52.300312,20.0988407,
202,71.1903381,52.6107483,18.5795879,40.5705338,74.4395752,-33.8690453,53.909996,52.696106,1.2138882,68.1688614,48.5266304,19.6422291,50.1905327,53.9979553,-3.807426,70.0117493,49.3404884,20.6712589,73.1236496,52.5589066,20.564743,71.1551819,52.2782593,18.8769245,
203,70.7893143,52.2557793,18.5335331,40.2654915,74.5625153,-34.2970238,52.499424,53.6656075,-1.1661848,67.9736328,48.6053085,19.3683243,50.8456535,53.4484558,-2.6028016,71.0316315,48.5556259,22.4760036,74.1002502,51.7982826,22.3019657,73.6349869,51.1089516,22.5260372,
204,71.3699493,51.6887169,19.6812305,40.3069305,74.946846,-34.6399155,53.646389,53.203373,0.4430147,67.7586594,49.1473541,18.6113071,50.1285324,53.927784,-3.7992518,71.5016708,48.3661957,23.1354733,74.2663727,51.194355,23.0720196,72.5776749,51.7049866,20.8726845,
205,70.0749741,52.7135925,17.3613796,40.0994987,75.0304413,-34.9309425,52.0486031,53.6433792,-1.5947735,68.4850311,48.7390709,19.7459621,50.6605721,53.8085289,-3.1479573,69.6594238,49.6116219,20.047802,74.7681961,51.5290947,23.2391052,72.720192,51.8174782,20.9027138,
206,69.4542694,52.4607468,16.9935246,40.7339897,74.7747345,-34.0407486,53.629055,52.9044876,0.7245654,68.3816833,48.6651688,19.7165127,49.7328606,54.1823997,-4.4495401,69.4815826,50.6281013,18.8534813,73.4570389,52.0575027,21.3995342,73.0170593,51.6978378,21.3192215,
207,70.80867,51.914917,18.8937492,40.7339897,74.7747345,-34.0407486,52.9579582,53.1749458,-0.2169876,67.5641632,48.9946327,18.5695305,50.7106819,54.1825676,-3.471889,69.4367752,49.7013512,19.7354221,74.5959167,52.1558914,22.4400272,71.9963074,51.9392815,20.0570259,
208,70.3556137,52.6004906,17.7551193,41.2050247,74.183876,-32.9788475,53.6171532,52.8141251,0.8030287,68.4857635,48.5076714,19.9780903,51.1550446,53.4189301,-2.2638869,70.6854782,48.8174744,21.8680058,74.2663727,51.194355,23.0720196,73.3257523,51.2335777,22.0921764,
209,70.7893143,52.2557793,18.5335331,40.9536209,74.6862259,-33.7326012,53.1467628,53.2008133,-0.0540506,67.8756714,48.75354,19.1221333,50.6607246,53.9036255,-3.2429037,70.796608,48.6503372,22.1462708,74.2669449,51.5475807,22.7193604,72.720192,51.8174782,20.9027138,
210,71.3841705,51.0440521,20.3401165,40.9853935,74.2723846,-33.2869911,52.8776779,53.5131683,-0.6354913,68.2783356,48.5912666,19.6870651,50.9942398,53.4837341,-2.4894948,69.8944473,49.5169067,20.3775368,74.1002502,51.7982826,22.3019657,73.3257523,51.2335777,22.0921764,
211,69.8442154,52.466732,17.3774815,41.0512352,74.6468887,-33.5956497,53.8242798,52.8258095,0.9984717,68.5891113,48.5815735,20.0075378,50.9943924,53.5788345,-2.5844412,69.5421219,49.788044,19.7540798,74.1058578,51.4357719,22.6700821,71.8054199,52.5395927,19.2658272,
212,70.6362534,52.4873924,18.1488609,40.3069305,74.946846,-34.6399155,53.4511604,53.2820511,0.1691084,68.0709,48.6748619,19.39604,50.7167015,54.078186,-3.3614833,70.8097839,49.1480179,21.6617641,75.4102783,50.563427,24.8468513,71.2729645,52.4007225,18.8722458,
213,70.6749649,51.8056679,18.8692951,41.095211,74.2281342,-33.1329193,53.9276733,52.8861008,1.0415746,67.6545792,49.3048515,18.3497314,51.8109322,53.3449249,-1.5339946,68.9857101,50.1482201,18.837492,74.1002502,51.7982826,22.3019657,72.8745422,51.5853462,21.2891922,
214,70.9423676,52.0241661,18.9182053,40.624176,74.8189926,-34.1948204,52.8551674,52.9240913,-0.0689256,69.1202545,48.2519684,20.8682861,50.1163139,54.0278664,-3.9115527,70.3397446,49.3374481,21.0022964,72.838562,52.3067513,20.5318127,72.4233246,51.9371185,20.486208,
215,70.3810883,52.2503662,18.130724,40.624176,74.8189926,-34.1948204,52.0421791,53.7479248,-1.705743,68.3809509,48.8965683,19.4843845,51.5875168,52.9591599,-1.3716425,70.6854782,48.8174744,21.8680058,73.766861,52.2996864,21.4671726,72.4351501,51.592495,20.8426571,
216,69.8442154,52.466732,17.3774815,40.8438072,74.730484,-33.886673,53.0436707,53.0452423,-0.0015711,68.0709,48.6748619,19.39604,51.8228416,53.0546455,-1.2318009,71.2794113,48.7004662,22.5789452,74.5879822,51.0647469,23.5232353,71.7118073,52.053936,19.6578751,
217,70.80867,51.914917,18.8937492,40.3069305,74.946846,-34.6399155,53.9899292,52.466774,1.5231549,68.2768707,49.0540657,19.2228069,51.494606,52.9082413,-1.4136362,69.999794,49.6035995,20.3961926,73.0052567,52.0560493,20.9492092,72.3991547,52.300312,20.0988407,
218,70.2850266,51.7996864,18.4853382,40.4167442,74.9025879,-34.4858437,53.0549278,53.3397789,-0.284854,68.578331,48.1373062,20.4410229,50.3330956,54.137619,-3.8045247,68.781189,49.9655571,18.8156376,74.9354782,51.6452026,23.2902794,72.8745422,51.5853462,21.2891922,
219,69.8889618,51.8029671,18.0859947,41.0512352,74.6468887,-33.5956497,53.599472,52.6241302,0.9753422,67.5634308,49.2260323,18.3374023,50.9823303,53.7740173,-2.7916884,70.1170959,49.4271774,20.6899166,72.838562,52.3067513,20.5318127,71.1124496,52.6421394,18.4703083,
220,71.2362442,51.5794678,19.6567745,40.5265617,74.8583298,-34.3317719,53.9661293,52.2860451,1.6800815,68.5883789,48.812973,19.7754097,50.3513336,53.9331512,-3.5818183,71.3839493,48.2844887,23.0994625,73.766861,52.2996864,21.4671726,72.720192,51.8174782,20.9027138,
221,69.8442154,52.466732,17.3774815,40.5265617,74.8583298,-34.3317719,52.7752304,53.1534233,-0.3781922,67.5634308,49.2260323,18.3374023,51.2295647,53.5792198,-2.3496532,71.0316315,48.5556259,22.4760036,74.9348907,51.2783928,23.6564999,72.3168488,51.1439781,21.1728668,
222,70.7893143,52.2557793,18.5335331,40.8438072,74.730484,-33.886673,53.3651047,53.520649,-0.1555451,68.5837173,48.3594398,20.2242813,51.7365608,53.2797356,-1.5431749,70.4574585,49.4191551,21.0383072,73.9279709,52.4250793,21.5028877,71.3969421,52.5274849,18.8694611,
223,70.5280228,52.0280151,18.5000095,40.4167442,74.9025879,-34.4858437,53.4338264,52.9831657,0.4506591,67.5634308,49.2260323,18.3374023,51.8110847,53.4400253,-1.6289409,70.2343979,49.2507591,20.9836388,74.7614365,51.1715698,23.5898666,73.1657791,51.8146324,21.3511448,
224,71.2362442,51.5794678,19.6567745,40.7339897,74.7747345,-34.0407486,54.3239098,52.828373,1.495537,67.7586594,49.1473541,18.6113071,51.6620407,53.1194496,-1.4574087,69.8763123,49.7893028,20.0870113,73.1477966,52.1821251,20.9656734,71.9659424,52.2981758,19.6677647,
225,69.9911499,52.244381,17.746767,40.4167442,74.9025879,-34.4858437,52.963089,53.4787483,-0.5156573,68.0701752,48.9062614,19.1639099,52.0706902,53.240242,-1.1695514,70.3397446,49.3374481,21.0022964,73.1477966,52.1821251,20.9656734,71.5574646,52.286068,19.2713966,
226,70.2280273,52.4819794,17.7460518,40.7339897,74.7747345,-34.0407486,52.6888733,53.4873009,-0.7984283,68.3816833,48.6651688,19.7165127,50.8714828,54.1177635,-3.2462811,70.0117493,49.3404884,20.6712589,73.2903442,52.3082047,20.9821377,72.7320175,51.4728546,21.2591629,
227,70.3810883,52.2503662,18.130724,40.3069305,74.946846,-34.6399155,53.5137596,52.7538338,0.7599258,68.3816833,48.6651688,19.7165127,50.4498329,53.607975,-3.1581435,71.0250397,48.3067856,22.718256,74.0991135,51.091835,23.0072803,72.15065,51.7071495,20.4435043,
228,70.0165863,51.9078674,18.108717,40.7339897,74.7747345,-34.0407486,53.4338264,52.9831657,0.4506591,67.3689346,49.0733109,18.2956238,51.7364082,53.184639,-1.4482285,71.9774857,47.9229393,24.0545483,72.6718674,52.5574532,20.1144161,72.7376709,51.137516,21.600153,
229,70.112648,52.3585472,17.7541027,40.624176,74.8189926,-34.1948204,54.587513,52.3211021,2.2664104,67.5641632,48.9946327,18.5695305,52.0705376,53.1451416,-1.074605,70.4574585,49.4191551,21.0383072,74.4274597,51.3061638,23.1212978,73.0288849,51.3532143,21.6756687,
230,71.1025391,51.4702187,19.6323204,40.5265617,74.8583298,-34.3317719,52.9582596,53.0796623,-0.1214051,67.9736328,48.6053085,19.3683243,50.9078064,53.6137314,-2.7059221,70.2343979,49.2507591,20.9836388,73.6237335,51.8068008,21.8169308,71.8054199,52.5395927,19.2658272,
231,69.4542694,52.4607468,16.9935246,41.2050247,74.183876,-32.9788475,54.3803864,52.3094177,2.0709674,67.5634308,49.2260323,18.3374023,50.9823303,53.7740173,-2.7916884,70.69207,49.0663147,21.6257534,74.1008377,52.1650925,21.9357433,72.2808075,51.8246269,20.4561787,
232,69.5380936,52.9299583,16.6081371,41.2050247,74.183876,-32.9788475,52.407589,53.8045769,-1.3969882,68.2776031,48.8226662,19.454937,51.9091225,52.8295517,-0.9204271,70.3339844,49.6048584,20.729126,74.1002502,51.7982826,22.3019657,72.8565369,51.9392548,20.917284,
233,69.9595947,52.5901604,17.3694305,40.0018845,75.0697784,-35.067894,52.1404381,53.5044098,-1.3639702,68.5891113,48.5815735,20.0075378,50.9200249,53.5136452,-2.5936213,69.7771378,49.6933289,20.0838127,74.8966751,50.6004829,24.2961903,71.8054199,52.5395927,19.2658272,
234,69.8442154,52.466732,17.3774815,40.7339897,74.7747345,-34.0407486,54.0018311,52.5571404,1.4446915,67.7586594,49.1473541,18.6113071,52.5031624,52.7804718,-0.2773069,70.0109406,48.837822,21.1731186,72.9507828,52.8188934,20.1318874,71.6814423,52.4128304,19.2686119,
235,71.0893097,51.8018188,19.2874908,40.668148,74.400238,-33.73209,52.2261543,53.3747063,-1.1485537,68.0709,48.6748619,19.39604,50.3330956,54.137619,-3.8045247,70.5797424,48.4862442,22.0934963,74.434227,51.6636887,22.7705345,72.2628098,52.1785355,20.0842705,
236,70.2280273,52.4819794,17.7460518,40.7339897,74.7747345,-34.0407486,53.2559319,53.3607292,-0.1047979,68.5837173,48.3594398,20.2242813,52.0016022,52.608757,-0.6071579,71.0316315,48.5556259,22.4760036,74.4274597,51.3061638,23.1212978,72.1022873,52.4199524,19.6823349,
237,69.0511017,52.7863617,16.2647381,40.8438072,74.730484,-33.886673,53.9276733,52.8861008,1.0415746,68.0709,48.6748619,19.39604,50.6969185,53.3180771,-2.6211619,70.0109406,48.837822,21.1731186,73.9279709,52.4250793,21.5028877,72.2808075,51.8246269,20.4561787,
238,70.916893,52.3742905,18.5426006,41.0512352,74.6468887,-33.5956497,53.738224,53.0644073,0.6738181,67.6682434,48.8371391,18.8311081,52.322773,52.2074394,0.1153329,70.796608,48.6503372,22.1462708,74.1002502,51.7982826,22.3019657,72.8745422,51.5853462,21.2891922,
239,71.3831787,51.3571205,20.0260601,40.668148,74.400238,-33.73209,52.8776779,53.5131683,-0.6354913,67.7715912,48.9110374,18.8605556,51.5754547,53.1543427,-1.5788897,70.5739594,48.7400665,21.8338909,73.3144913,51.9314232,21.38307,71.6387253,52.7902946,18.8484325,
240,69.6911545,52.6983452,16.9928093,40.5705338,74.4395752,-33.8690453,52.3179893,53.2357368,-0.9177504,67.9668198,48.8323593,19.1344624,51.9150162,52.6436539,-0.7286389,70.0109406,48.837822,21.1731186,73.6119461,52.1785965,21.4333534,72.2808075,51.8246269,20.4561787,
241,69.8696442,52.1302147,17.7394314,41.095211,74.2281342,-33.1329193,52.7807083,53.3483353,-0.5676249,67.8756714,48.75354,19.1221333,50.1285324,53.927784,-3.7992518,69.4610977,49.4332542,20.0278435,73.6237335,51.8068008,21.8169308,71.9963074,51.9392815,20.0570259,
242,70.2595901,52.1362,18.1233883,41.3148422,74.1396179,-32.8247757,53.3362122,53.0225067,0.3137059,68.785759,48.0537109,20.732048,51.390522,53.6095123,-2.218992,68.9857101,50.1482201,18.837492,73.766861,52.2996864,21.4671726,72.8745422,51.5853462,21.2891922,
243,70.112648,52.3585472,17.7541027,41.6320877,74.0117645,-32.3796768,53.3651047,53.520649,-0.1555451,68.0709,48.6748619,19.39604,51.6379089,53.5098152,-1.8719031,69.3495789,49.3558502,19.9937267,73.6355362,51.4485893,22.1869431,71.1917496,51.9236641,19.2680836,
244,70.9423676,52.0241661,18.9182053,41.095211,74.2281342,-33.1329193,52.8661232,53.3139114,-0.4477909,68.578331,48.1373062,20.4410229,51.9094276,53.0197487,-1.1103199,71.495079,48.1173553,23.3777256,72.4233246,51.9371185,20.486208,71.3969421,52.5274849,18.8694611,
245,70.3810883,52.2503662,18.130724,40.155674,74.6067734,-34.4510956,52.9579582,53.1749458,-0.2169876,67.460083,49.1521301,18.3079529,50.2027473,53.8978729,-3.6951251,70.5743484,48.9846077,21.5897427,74.2663727,51.194355,23.0720196,72.0205002,51.5896721,20.43083,
246,70.112648,52.3585472,17.7541027,40.9853935,74.2723846,-33.2869911,53.061348,53.2352333,-0.1738846,67.460083,49.1521301,18.3079529,51.2417831,53.4791336,-2.2373524,70.2224426,49.5138702,20.7085743,73.1657791,51.8146324,21.3511448,71.3969421,52.5274849,18.8694611,
247,70.6749649,51.8056679,18.8692951,40.7339897,74.7747345,-34.0407486,52.6021729,53.9300728,-1.3279015,68.0709,48.6748619,19.39604,52.2430992,52.6949577,-0.4518573,69.8940277,49.2587814,20.6352482,75.2688675,51.1437988,24.1250706,70.4518433,53.6356621,16.816185,
248,70.112648,52.3585472,17.7541027,41.4124565,74.1002808,-32.6878242,52.963089,53.4787483,-0.5156573,68.5837173,48.3594398,20.2242813,52.0818596,52.4880486,-0.4061896,70.0117493,49.3404884,20.6712589,74.2534637,50.8597031,23.3937588,71.5816574,51.9364586,19.6452007,
249,70.4065247,51.9138527,18.4926739,41.5222702,74.0560226,-32.5337486,52.689518,53.2831268,-0.5936087,67.4730148,48.9158173,18.5572014,51.8226891,52.9595451,-1.1368545,70.3513107,48.8297997,21.5215111,73.6349869,51.1089516,22.5260372,72.15065,51.7071495,20.4435043,
250,69.8065338,52.8217735,16.9847584,41.7419052,73.9675064,-32.225605,53.4161453,52.7931747,0.6229726,68.0709,48.6748619,19.39604,52.3232079,52.4791489,-0.1559425,69.1269302,49.4455795,19.6813469,73.3144913,51.9314232,21.38307,72.7376709,51.137516,21.600153,
251,71.5239944,51.1440353,20.3799591,42.3031845,73.7413101,-31.4381256,53.909996,52.696106,1.2138882,67.9736328,48.6053085,19.3683243,51.581192,52.8733482,-1.2921551,69.6536636,49.8790321,19.7746315,73.3144913,51.9314232,21.38307,73.6277466,50.4525452,23.1752033,
252,70.2280273,52.4819794,17.7460518,41.5222702,74.0560226,-32.5337486,53.8923149,52.506115,1.3862017,68.3762894,48.4430351,19.9332542,51.7244987,53.4749184,-1.750422,69.4607086,49.1887169,20.2719917,74.434227,51.6636887,22.7705345,71.8054199,52.5395927,19.2658272,
253,71.3699493,51.6887169,19.6812305,42.2836151,74.1502304,-31.8666153,55.4050331,51.9916382,3.413393,68.2783356,48.5912666,19.6870651,53.1095734,52.7264023,0.3831678,70.2343979,49.2507591,20.9836388,73.4452591,52.4292984,21.0159588,73.4795761,50.6753922,22.804184,
254,70.9627151,51.3702354,19.5924778,42.5228157,73.6527939,-31.1299801,54.4660988,52.1797142,2.2863839,67.5641632,48.9946327,18.5695305,52.6763344,52.7106819,-0.0343447,69.4610977,49.4332542,20.0278435,72.814415,52.6835327,20.1308823,72.8745422,51.5853462,21.2891922,
255,70.6617279,52.1372643,18.5244637,42.6448326,73.6036224,-30.9587898,53.5314407,52.9438286,0.5876122,68.0709,48.6748619,19.39604,52.1514053,53.4048309,-1.2534223,69.6833572,49.0989876,20.5843716,73.1477966,52.1821251,20.9656734,71.8419647,52.1714134,19.6705494,
256,69.9595947,52.5901604,17.3694305,42.3031845,73.7413101,-31.4381256,54.2262955,52.8677101,1.3585839,68.791153,48.2758446,20.5153065,51.5756073,53.2494431,-1.6738361,70.4570465,49.1610298,21.2960186,73.1477966,52.1821251,20.9656734,73.0288849,51.3532143,21.6756687,
257,69.5380936,52.9299583,16.6081371,41.8517189,73.9232559,-32.0715332,52.9695129,53.3742027,-0.404688,68.1688614,48.5266304,19.6422291,51.5127144,52.622261,-1.1095473,70.4574585,49.4191551,21.0383072,73.9335556,52.0489845,21.8845692,72.7320175,51.4728546,21.2591629,
258,69.6012115,52.2383995,17.3628101,41.7101326,74.3813477,-32.6712151,53.2385979,53.0618439,0.1767528,67.8756714,48.75354,19.1221333,52.330143,52.9453583,-0.6152154,70.8097839,49.1480179,21.6617641,74.9348907,51.2783928,23.6564999,72.8565369,51.9392548,20.917284,
259,69.154274,52.9147072,16.2395668,41.9615364,73.8789978,-31.9174614,53.1583176,53.4000702,-0.241751,68.1742554,48.748764,19.4254875,51.1671104,53.2237473,-2.0566397,70.3397446,49.3374481,21.0022964,75.0763016,50.6980209,24.3782825,72.8863602,51.2407227,21.6456413,
260,70.80867,51.914917,18.8937492,41.8517189,73.9232559,-32.0715332,53.4338264,52.9831657,0.4506591,68.3715897,48.0031166,20.3684711,51.897213,53.1198311,-1.2226207,70.1290512,49.1640663,20.964983,75.0954132,51.0369759,24.0584373,73.1827087,50.7950287,22.3876781,
261,69.8442154,52.466732,17.3774815,42.0713501,73.8347397,-31.7633896,52.871254,53.6177177,-0.7464607,68.0701752,48.9062614,19.1639099,52.6760292,52.5204811,0.1555481,70.5747681,49.242733,21.3320313,73.9453354,51.6771889,22.2681465,73.6349869,51.1089516,22.5260372,
262,70.3810883,52.2503662,18.130724,41.5222702,74.0560226,-32.5337486,54.0018311,52.5571404,1.4446915,68.5837173,48.3594398,20.2242813,52.0818596,52.4880486,-0.4061896,70.4628296,48.9072037,21.5556259,73.4570389,52.0575027,21.3995342,73.0288849,51.3532143,21.6756687,
263,70.3810883,52.2503662,18.130724,40.9853935,74.2723846,-33.2869911,53.4161453,52.7931747,0.6229726,68.0709,48.6748619,19.39604,52.168293,52.3580551,-0.1897621,70.4492798,48.1785698,22.2707157,74.4274597,51.3061638,23.1212978,72.4351501,51.592495,20.8426571,
